title,genre_name
Cinema Paradiso,Drama
"The Cook, the Thief, His Wife & Her Lover",Crime
Dead Tired,Comedy
Delicatessen,Comedy
The Double Life of Veronique,Drama
Enchanted April,Romance
Paths of Glory,Drama
The Grifters,Crime
Hear My Song,Comedy
The Shooter,Western
The English Patient,Drama
Mediterraneo,Comedy
My Left Foot: The Story of Christy Brown,Drama
"Sex, Lies, and Videotape",Drama
Passion Fish,Drama
Strictly Ballroom,Comedy
The Thin Blue Line,Mystery
Tie Me Up! Tie Me Down!,Comedy
Madonna: Truth or Dare,Documentary
Paris is Burning,Documentary
One Flew Over the Cuckoo's Nest,Drama
Up in Smoke,Comedy
The Empire Strikes Back,Adventure
The Princess Bride,Adventure
Raiders of the Lost Ark,Adventure
Brazil,Comedy
Aliens,Horror
"The Good, the Bad and the Ugly",Western
Withnail & I,Comedy
12 Angry Men,Drama
Lawrence of Arabia,Adventure
A Clockwork Orange,Science Fiction
To Kill a Mockingbird,Crime
Apocalypse Now,Drama
Once Upon a Time in the West,Western
Return of the Jedi,Adventure
Wings of Desire,Drama
The Third Man,Thriller
GoodFellas,Drama
Alien,Horror
Army of Darkness,Fantasy
The Big Blue,Adventure
Ran,Action
The Killer,Action
Psycho,Drama
The Blues Brothers,Music
The Godfather: Part II,Drama
Full Metal Jacket,Drama
A Grand Day Out,Adventure
Henry V,War
Amadeus,Drama
The Quiet Man,Comedy
Once Upon a Time in America,Drama
Raging Bull,Drama
Annie Hall,Comedy
The Right Stuff,Drama
Stalker,Drama
Das Boot,Action
The Sting,Comedy
Harold and Maude,Comedy
Trust,Drama
The Seventh Seal,Fantasy
Local Hero,Comedy
The Terminator,Action
Braindead,Horror
Glory,War
Rosencrantz & Guildenstern Are Dead,Comedy
Manhattan,Comedy
Miller's Crossing,Drama
Dead Poets Society,Drama
The Graduate,Drama
Touch of Evil,Drama
La Femme Nikita,Action
The Bridge on the River Kwai,Drama
8½,Fantasy
Chinatown,Crime
The Day the Earth Stood Still,Drama
The Treasure of the Sierra Madre,Action
Bad Taste,Action
Duck Soup,Comedy
Better Off Dead...,Comedy
The Shining,Horror
Stand by Me,Crime
M,Drama
Evil Dead II,Horror
The Great Escape,Adventure
The Deer Hunter,Drama
Diva,Action
Groundhog Day,Romance
Unforgiven,Western
The Manchurian Candidate,Mystery
Pump up the Volume,Music
Arsenic and Old Lace,Comedy
Back to the Future,Adventure
Fried Green Tomatoes,Drama
Patton,Drama
Down by Law,Crime
Akira,Science Fiction
Highlander,Adventure
Cool Hand Luke,Crime
Cyrano de Bergerac,Drama
Young Frankenstein,Comedy
Night on Earth,Comedy
Raise the Red Lantern,Drama
The Great Dictator,Comedy
Fantasia,Animation
High Noon,Western
The Big Sleep,Crime
Heathers,Thriller
Somewhere in Time,Science Fiction
Ben-Hur,Action
This Is Spinal Tap,Comedy
Koyaanisqatsi,Documentary
Some Kind of Wonderful,Drama
Indiana Jones and the Last Crusade,Adventure
Being There,Comedy
Gandhi,Drama
The Unbearable Lightness of Being,Comedy
A Room with a View,Drama
Real Genius,Comedy
Pink Floyd: The Wall,Music
The Killing Fields,War
My Life as a Dog,Drama
Forbidden Planet,Adventure
Field of Dreams,Drama
The Man Who Would Be King,Adventure
Butch Cassidy and the Sundance Kid,History
"Paris, Texas",Drama
Until the End of the World,Thriller
When Harry Met Sally...,Comedy
Hype!,Documentary
Santa with Muscles,Family
Female Perversions,Drama
Mad Dog Time,Drama
Breathing Room,Romance
Paris Was a Woman,Documentary
I'm Not Rappaport,Comedy
Blue Juice,Comedy
Alien³,Science Fiction
An American Werewolf in London,Horror
Amityville: It's About Time,Horror
Amityville 3-D,Horror
Amityville: Dollhouse,Horror
Amityville: A New Generation,Horror
Amityville II: The Possession,Horror
The Amityville Horror,Drama
The Amityville Curse,Horror
Blood for Dracula,Horror
April Fool's Day,Horror
Audrey Rose,Fantasy
The Believers,Crime
The Birds,Horror
The Blob,Horror
Blood Beach,Science Fiction
Body Parts,Horror
The Body Snatcher,Thriller
Dracula,Romance
Bride of Frankenstein,Horror
Burnt Offerings,Horror
Candyman,Drama
Cape Fear,Crime
Cape Fear,Drama
Carrie,Horror
Cat People,Drama
A Nightmare on Elm Street,Horror
Nosferatu,Fantasy
Vampire in Venice,Horror
The Omen,Horror
Blood and Wine,Crime
Albino Alligator,Crime
The Mirror Has Two Faces,Comedy
Breaking the Waves,Drama
Nightwatch,Action
Star Trek: First Contact,Science Fiction
Shine,Drama
Sling Blade,Drama
Jingle All the Way,Family
Identification of a Woman,Romance
Paradise Lost: The Child Murders at Robin Hood Hills,Documentary
The Preacher's Wife,Fantasy
Zero Kelvin,Drama
Ridicule,Comedy
The Crucible,Drama
101 Dalmatians,Comedy
The Forbidden Christ,Drama
I Can't Sleep,Drama
Die Hard 2,Action
Star Trek: The Motion Picture,Science Fiction
Star Trek VI: The Undiscovered Country,Science Fiction
Star Trek V: The Final Frontier,Science Fiction
Star Trek II: The Wrath of Khan,Action
Star Trek III: The Search for Spock,Science Fiction
Star Trek IV: The Voyage Home,Science Fiction
Batman Returns,Action
Young Guns,Crime
Young Guns II,Western
Grease,Romance
Grease 2,Comedy
Marked for Death,Action
Adrenalin: Fear the Rush,Action
The Substance of Fire,Drama
Under Siege,Action
Terror in a Texas Town,Action
Jaws,Horror
Jaws 2,Horror
Jaws 3-D,Thriller
My Fellow Americans,Comedy
Mars Attacks!,Comedy
Citizen Ruth,Drama
Jerry Maguire,Comedy
Raising Arizona,Comedy
Tin Men,Comedy
Sneakers,Comedy
Bastard Out of Carolina,Drama
In Love and War,Drama
Marvin's Room,Drama
Somebody Is Waiting,Drama
Ghosts of Mississippi,History
Night Falls on Manhattan,Drama
Beavis and Butt-Head Do America,Animation
La Cérémonie,Drama
Scream,Crime
The Last of the Mohicans,Action
Michael,Comedy
The Evening Star,Drama
Hamlet,Drama
Some Mother's Son,Drama
The Whole Wide World,Drama
Mother,Comedy
Thieves,Romance
Evita,History
The Portrait of a Lady,Drama
Walkabout,Adventure
Message to Love: The Isle of Wight Festival,Documentary
Murder at 1600,Action
Hearts and Minds,Drama
Inside,Crime
Fierce Creatures,Comedy
Zeus & Roxanne,Action
Turbulence,Action
Angel Baby,Drama
First Strike,Action
Underworld,Drama
Beverly Hills Ninja,Action
Metro,Action
The Machine,Horror
Falling in Love Again,Drama
The Cement Garden,Drama
Dante's Peak,Action
Meet Wally Sparks,Comedy
Amos & Andrew,Action
Benny & Joon,Comedy
Prefontaine,Drama
A Tickle in the Heart,Documentary
Guantanamera,Drama
McHale's Navy,Action
Kolya,Music
Gridlock'd,Crime
Fire on the Mountain,Documentary
Waiting for Guffman,Music
Prisoner of the Mountains,Drama
The Beautician and the Beast,Comedy
SubUrbia,Comedy
Hotel de Love,Comedy
The Pest,Action
Fools Rush In,Drama
Touch,Action
Absolute Power,Crime
That Darn Cat,Comedy
Vegas Vacation,Comedy
That Old Feeling,Comedy
Lost Highway,Drama
Rosewood,Drama
Donnie Brasco,Crime
Salut cousin !,Comedy
Booty Call,Comedy
Rhyme & Reason,Documentary
Boys Life 2,Drama
City of Industry,Crime
Best Men,Comedy
Jungle 2 Jungle,Comedy
Kama Sutra - A Tale of Love,Drama
Private Parts,Comedy
Love Jones,Comedy
The Saint,Thriller
Smilla's Sense of Snow,Action
The Van,Comedy
Crash,Drama
The Daytrippers,Comedy
Liar Liar,Comedy
The Quiet Room,Drama
Selena,Drama
The Devil's Own,Crime
Cats Don't Dance,Animation
B.A.P.S.,Action
Love and Other Catastrophes,Comedy
Turbo: A Power Rangers Movie,Action
Anna Karenina,Drama
Double Team,Action
Inventing the Abbotts,Drama
Anaconda,Adventure
Grosse Pointe Blank,Action
Keys to Tulsa,Crime
Kissed,Romance
8 Heads in a Duffel Bag,Comedy
Hollow Reed,Drama
Paradise Road,War
Traveller,Drama
All Over Me,Drama
A Brother's Kiss,Drama
A Chef in Love,Drama
Romy and Michele's High School Reunion,Comedy
Temptress Moon,Drama
Volcano,Science Fiction
Children of the Revolution,Comedy
Austin Powers: International Man of Mystery,Science Fiction
Breakdown,Drama
Broken English,Romance
Commandments,Comedy
Ripe,Drama
"Truth or Consequences, N.M.",Action
The Turning,Drama
Warriors of Virtue,Fantasy
Fathers' Day,Comedy
The Fifth Element,Adventure
Nowhere,Science Fiction
Losing Chase,Drama
Sprung,Comedy
The Promise,Drama
Le Bonheur,Drama
Love! Valour! Compassion!,Drama
Shall We Dance?,Music
The Second Jungle Book: Mowgli & Baloo,Adventure
Twin Town,Comedy
Addicted to Love,Comedy
Brassed Off,Comedy
The Lost World: Jurassic Park,Adventure
Ponette,Drama
Schizopolis,Comedy
Shiloh,Drama
The War at Home,Drama
Rough Magic,Comedy
Trial and Error,Comedy
Buddy,Adventure
Con Air,Action
The Pillow Book,Drama
To Have (Or Not),Drama
Speed 2: Cruise Control,Action
Squeeze,Crime
Sudden Manhattan,Comedy
Wedding Bell Blues,Comedy
Batman & Robin,Action
Dream with the Fishes,Comedy
Roseanna's Grave,Comedy
Head Above Water,Comedy
Hercules,Animation
The Last Time I Committed Suicide,Drama
MURDER and murder,Drama
My Best Friend's Wedding,Comedy
Tetsuo II: Body Hammer,Science Fiction
When the Cat's Away,Comedy
Contempt,Drama
Face/Off,Action
Fall,Drama
Gabbeh,Drama
Mondo,Drama
The Innocent Sleep,Thriller
For Ever Mozart,Drama
Men in Black,Action
Out to Sea,Comedy
Wild America,Family
A Simple Wish,Adventure
Contact,Drama
Love Serenade,Comedy
G.I. Jane,Action
Conan the Barbarian,Adventure
George of the Jungle,Adventure
Cop Land,Action
Event Horizon,Horror
Spawn,Action
Air Bud,Comedy
Picture Perfect,Comedy
In the Company of Men,Comedy
Free Willy 3: The Rescue,Adventure
Career Girls,Drama
Conspiracy Theory,Action
Desperate Measures,Action
Steel,Science Fiction
She's So Lovely,Drama
Hoodlum,Crime
Leave it to Beaver,Adventure
Mimic,Fantasy
Money Talks,Action
Excess Baggage,Action
Kull the Conqueror,Adventure
Air Force One,Action
One Eight Seven,Drama
The Hunt for Red October,Action
My Own Private Idaho,Drama
"Kiss Me, Guido",Comedy
Star Maps,Comedy
In & Out,Comedy
The Edge,Action
The Peacemaker,Action
L.A. Confidential,Crime
Seven Years in Tibet,Adventure
Kiss the Girls,Drama
Soul Food,Comedy
Kicked in the Head,Comedy
Wishmaster,Horror
A Thousand Acres,Drama
The Game,Drama
Fire Down Below,Action
U Turn,Thriller
The Locusts,Drama
The Matchmaker,Comedy
The Assignment,Thriller
A Smile Like Yours,Comedy
Ulee's Gold,Drama
The Ice Storm,Drama
Stag,Thriller
Chasing Amy,Comedy
Def Jam's How to Be a Player,Comedy
The Full Monty,Comedy
Alive and Kicking,Comedy
Mrs Brown,Drama
I Know What You Did Last Summer,Horror
The Devil's Advocate,Drama
RocketMan,Comedy
Playing God,Drama
The House of Yes,Comedy
"Fast, Cheap & Out of Control",Documentary
Washington Square,Drama
Telling Lies In America,Music
Year of the Horse,Documentary
Gattaca,Thriller
FairyTale: A True Story,Fantasy
Phantoms,Horror
Swept from the Sea,Drama
Wonderland,Documentary
A Life Less Ordinary,Fantasy
Hurricane Streets,Romance
Eve's Bayou,Drama
Switchback,Action
Gang Related,Action
Stripes,Action
Nenette and Boni,Drama
Bean,Comedy
Hugo Pool,Comedy
Mad City,Action
One Night Stand,Drama
The Tango Lesson,Drama
Welcome to Sarajevo,War
Deceiver,Mystery
The Rainmaker,Drama
Boogie Nights,Drama
Witness,Crime
Incognito,Crime
Starship Troopers,Adventure
Critical Care,Comedy
The Joy Luck Club,Drama
Chairman of the Board,Comedy
Sliding Doors,Comedy
Mortal Kombat: Annihilation,Action
The Truman Show,Comedy
The Wings of the Dove,Drama
Mrs. Dalloway,Drama
"I Love You, I Love You Not",Drama
Red Corner,Crime
The Jackal,Action
Anastasia,Animation
The Man Who Knew Too Little,Comedy
Alien: Resurrection,Science Fiction
Alien Escape,Horror
Amistad,Drama
The Apostle,Drama
Artemisia,Drama
Bent,Drama
Bang,Drama
The Boys,Comedy
The Butcher Boy,Comedy
Deconstructing Harry,Comedy
Flubber,Comedy
For Richer or Poorer,Comedy
Good Will Hunting,Drama
Home Alone 3,Comedy
Ill Gotten Gains,Drama
Man of Her Dreams,Horror
Midnight in the Garden of Good and Evil,Crime
MouseHunt,Comedy
Office Killer,Comedy
Other Voices Other Rooms,Drama
Scream 2,Horror
Stranger in the House,Thriller
The Sweet Hereafter,Drama
Time Tracers,Science Fiction
Titanic,Drama
Tomorrow Never Dies,Adventure
Twisted,Drama
Full Speed,Romance
The Education of Little Tree,Drama
The Postman,Drama
The Horse Whisperer,Drama
The Winter Guest,Drama
Jackie Brown,Comedy
Kundun,Drama
Mr. Magoo,Comedy
The Big Lebowski,Comedy
Afterglow,Drama
My Life in Pink,Drama
Great Expectations,Comedy
3 Ninjas: High Noon at Mega Mountain,Action
Men of Means,Drama
Caught Up,Drama
Firestorm,Action
Senseless,Comedy
Wag the Dog,Comedy
Dark City,Mystery
The Leading Man,Thriller
Star Kid,Action
Hard Rain,Thriller
Half Baked,Comedy
Fallen,Thriller
Shooting Fish,Crime
The Prophecy II,Fantasy
Fallen Angels,Drama
Four Days in September,Action
Spice World,Adventure
Deep Rising,Adventure
Tainted,Thriller
A Letter from Death Row,Drama
Music from Another Room,Comedy
Mother and Son,Drama
The Replacement Killers,Action
B. Monkey,Romance
The Night Flier,Mystery
Blues Brothers 2000,Music
Tokyo Fist,Romance
Ride,Comedy
The Wedding Singer,Romance
Sphere,Science Fiction
Ayn Rand: A Sense of Life,Documentary
A Further Gesture,Drama
Little City,Comedy
Palmetto,Mystery
As Good as It Gets,Comedy
King of New York,Thriller
A Paralyzing Fear: The Story of Polio in America,Documentary
Men with Guns,Drama
Twilight,Drama
U.S. Marshals,Thriller
Welcome to Woop Woop,Music
Love and Death on Long Island,Drama
Midaq Alley,Drama
In God's Hands,Adventure
Everest,Adventure
Hush,Drama
Suicide Kings,Action
The Man in the Iron Mask,Action
The Newton Boys,Crime
Wild Things,Thriller
Paulie,Comedy
"A Cool, Dry Place",Drama
Fireworks,Crime
Primary Colors,Comedy
"Niagara, Niagara",Drama
Wide Awake,Comedy
A Price Above Rubies,Drama
Eden,Drama
Two Girls and a Guy,Drama
No Looking Back,Drama
Storefront Hitchcock,Documentary
The Proposition,Drama
The Object of My Affection,Comedy
Meet the Deedles,Animation
Homegrown,Drama
The Players Club,Drama
Barney's Great Adventure,Family
The Big One,Documentary
Chinese Box,Drama
Lost in Space,Adventure
Heaven's Burning,Drama
Mercury Rising,Action
The Spanish Prisoner,Crime
City of Angels,Drama
The Last Days of Disco,Comedy
The Odd Couple II,Adventure
My Giant,Comedy
He Got Game,Drama
The Gingerbread Man,Thriller
Slappy and the Stinkers,Adventure
Live Flesh,Drama
Zero Effect,Comedy
Nil by Mouth,Drama
Ratchet,Thriller
The Borrowers,Adventure
Prince Valiant,Adventure
"I Love You, Don't Touch Me!",Comedy
Leather Jacket Love Story,Drama
Love Walked In,Drama
"An Alan Smithee Film: Burn, Hollywood, Burn",Comedy
Kissing a Fool,Comedy
Krippendorf's Tribe,Comedy
Kurt & Courtney,Documentary
The Real Blonde,Comedy
Mr. Nice Guy,Crime
Taste of Cherry,Drama
Character,Drama
Junk Mail,Comedy
Species II,Science Fiction
Major League: Back to the Minors,Comedy
Sour Grapes,Comedy
Wild Man Blues,Music
The Big Hit,Action
Tarzan and the Lost City,Action
Black Dog,Action
"Dancer, Texas Pop. 81",Comedy
A Friend of the Deceased,Drama
Go Now,Romance
Les Misérables,Crime
Still Breathing,Comedy
Clockwatchers,Comedy
Deep Impact,Action
Woo,Comedy
The Hanging Garden,Drama
Lawn Dogs,Drama
Quest for Camelot,Fantasy
Godzilla,Science Fiction
Bulworth,Comedy
Fear and Loathing in Las Vegas,Adventure
The Opposite of Sex,Comedy
I Got the Hook Up,Action
Almost Heroes,Action
Hope Floats,Drama
Insomnia,Crime
Little Boy Blue,Drama
The Ugly,Horror
A Perfect Murder,Crime
Beyond Silence,Drama
Six Days Seven Nights,Action
Can't Hardly Wait,Comedy
Cousin Bette,Comedy
High Art,Drama
The Land Girls,Drama
Passion in the Desert,Drama
Children of Heaven,Drama
Dream for an Insomniac,Romance
Hav Plenty,Action
Henry Fool,Comedy
Marie from the Bay of Angels,Drama
Mr. Jealousy,Comedy
Mulan,Animation
Resurrection Man,Thriller
The X Files,Mystery
I Went Down,Action
Doctor Dolittle,Comedy
Out of Sight,Romance
Picnic at Hanging Rock,Thriller
Smoke Signals,Drama
Voyage to the Beginning of the World,Drama
Buffalo '66,Romance
Armageddon,Action
Lethal Weapon 4,Action
Madeline,Comedy
Small Soldiers,Comedy
Pi,Mystery
Whatever,Drama
There's Something About Mary,Romance
Plan 9 from Outer Space,Science Fiction
Wings,Action
The Broadway Melody,Drama
All Quiet on the Western Front,Drama
Cimarron,Drama
Grand Hotel,Drama
Cavalcade,Drama
Mutiny on the Bounty,Adventure
The Great Ziegfeld,Drama
The Life of Emile Zola,Drama
You Can't Take It With You,Comedy
How Green Was My Valley,Drama
Mrs. Miniver,Drama
Going My Way,Drama
The Lost Weekend,Drama
The Best Years of Our Lives,Drama
Gentleman's Agreement,Drama
Hamlet,Drama
All the King's Men,Drama
The Greatest Show on Earth,Action
From Here to Eternity,War
On the Waterfront,Crime
Marty,Drama
West Side Story,Crime
Tom Jones,Adventure
A Man for All Seasons,Drama
In the Heat of the Night,Crime
Oliver!,Drama
Midnight Cowboy,Drama
The French Connection,Action
Rocky,Drama
Kramer vs. Kramer,Drama
Ordinary People,Drama
Chariots of Fire,Drama
Terms of Endearment,Drama
Out of Africa,Drama
The Last Emperor,Drama
Rain Man,Drama
Driving Miss Daisy,Comedy
Take the Money and Run,Comedy
Klute,Mystery
Repo Man,Comedy
Metropolitan,Comedy
Labyrinth,Adventure
The Breakfast Club,Comedy
A Nightmare on Elm Street Part 2: Freddy's Revenge,Horror
A Nightmare on Elm Street 3: Dream Warriors,Horror
A Nightmare on Elm Street 4: The Dream Master,Horror
A Nightmare on Elm Street 5: The Dream Child,Horror
Freddy's Dead: The Final Nightmare,Horror
Friday the 13th,Horror
Friday the 13th Part 2,Horror
Friday the 13th Part III,Horror
Friday the 13th: The Final Chapter,Horror
Friday the 13th: A New Beginning,Horror
Friday the 13th Part VI: Jason Lives,Horror
Friday the 13th Part VII: The New Blood,Horror
Friday the 13th Part VIII: Jason Takes Manhattan,Horror
Halloween,Horror
Halloween II,Horror
Halloween III: Season of the Witch,Horror
Halloween 4: The Return of Michael Myers,Horror
Halloween 5: The Revenge of Michael Myers,Horror
Prom Night,Horror
Hello Mary Lou: Prom Night II,Horror
Prom Night III: The Last Kiss,Thriller
Prom Night IV: Deliver Us from Evil,Horror
Child's Play,Horror
Child's Play 2,Drama
Child's Play 3,Thriller
Poltergeist,Horror
Poltergeist II: The Other Side,Horror
Poltergeist III,Horror
The Exorcist,Drama
Exorcist II: The Heretic,Horror
The Exorcist III,Thriller
Lethal Weapon,Adventure
Lethal Weapon 2,Action
Lethal Weapon 3,Adventure
Gremlins,Fantasy
Gremlins 2: The New Batch,Comedy
The Goonies,Adventure
The Mask of Zorro,Action
Polish Wedding,Comedy
"This World, Then the Fireworks",Crime
Soylent Green,Mystery
Metropolis,Drama
Back to the Future Part II,Adventure
Back to the Future Part III,Adventure
The Poseidon Adventure,Action
Freaky Friday,Fantasy
The Absent-Minded Professor,Comedy
The Apple Dumpling Gang Rides Again,Comedy
Babes in Toyland,Fantasy
Bambi,Animation
Seven Samurai,Action
Dangerous Liaisons,Drama
Dune,Action
The Last Temptation of Christ,Drama
The Godfather: Part III,Crime
The Rapture,Mystery
Lolita,Drama
Disturbing Behavior,Mystery
Jane Austen's Mafia!,Comedy
Saving Private Ryan,Drama
Billy's Hollywood Screen Kiss,Comedy
East Palace West Palace,Drama
The Million Dollar Duck,Comedy
The Barefoot Executive,Comedy
The Black Cauldron,Animation
The Black Hole,Adventure
Blackbeard's Ghost,Fantasy
Blank Check,Comedy
Candleshoe,Family
The Cat from Outer Space,Comedy
Cheetah,Drama
The Computer Wore Tennis Shoes,Comedy
Condorman,Comedy
D2: The Mighty Ducks,Action
Darby O'Gill and the Little People,Adventure
The Devil and Max Devlin,Fantasy
A Far Off Place,Drama
Flight of the Navigator,Family
The Gnome-Mobile,Fantasy
The Great Mouse Detective,Comedy
The Happiest Millionaire,Comedy
Herbie Goes Bananas,Fantasy
Herbie Goes To Monte Carlo,Romance
